name,wiki_link,age,country_born,state_born,city_born,nationality,almamater,education,occupation,political_party
Jack H. Jacobs,https://en.wikipedia.org/wiki/Jack_H._Jacobs,73,U.S.,New York,New York City,American,,,,
Jack White,https://en.wikipedia.org/wiki/Jack_White,43,U.S.,Michigan,Detroit,American,,['Cass Technical High School'],['Singer  songwriter'],
Jackie Chan,https://en.wikipedia.org/wiki/Jackie_Chan,64,Hong Kong,Victoria Peak, ,Hong Kong,['Peking Opera School'],,"['Martial artist, actor, director, producer, screenwriter, action choreographer, singer, stunt director, stunt performer']",
Jackson Galaxy,https://en.wikipedia.org/wiki/Jackson_Galaxy,52,U.S.,New York,New York City,American,,,"['Cat behaviorist', 'Television host']",
Jai Courtney,https://en.wikipedia.org/wiki/Jai_Courtney,32,Australia,New South Wales,Sydney,Australian,"['Cherrybrook Technology High School', 'Western Australian Academy of Performing Arts']",,['Actor'],
Jake Gyllenhaal,https://en.wikipedia.org/wiki/Jake_Gyllenhaal,37,U.S.,California,Los Angeles,American,['Columbia University'],['HarvardWestlake School'],['Actor'],
Jake Tapper,https://en.wikipedia.org/wiki/Jake_Tapper,49,U.S.,New York,New York City,American,['Dartmouth College'],,['Journalist'],Independent
Jake Tapper,https://en.wikipedia.org/wiki/Jake_Tapper,49,U.S.,New York,New York City,American,['Dartmouth College'],,['Journalist'],Independent
Jake Tapper,https://en.wikipedia.org/wiki/Jake_Tapper,49,U.S.,New York,New York City,American,['Dartmouth College'],,['Journalist'],Independent
Jake Tapper,https://en.wikipedia.org/wiki/Jake_Tapper,49,U.S.,New York,New York City,American,['Dartmouth College'],,['Journalist'],Independent
Jake Tapper,https://en.wikipedia.org/wiki/Jake_Tapper,49,U.S.,New York,New York City,American,['Dartmouth College'],,['Journalist'],Independent
James Comey,https://en.wikipedia.org/wiki/James_Comey,57,U.S.,New York, Yonkers,American,,"['College of William and Mary', 'University of Chicago']",,Independent
James Corden,https://en.wikipedia.org/wiki/James_Corden,40,U.K.,London,Hillingdon,English,,['Holmer Green Upper School'],['Actor  comedian  television host'],
James Corden,https://en.wikipedia.org/wiki/James_Corden,40,U.K.,London,Hillingdon,American,,['Holmer Green Upper School'],['Actor  comedian  television host'],
James Corden,https://en.wikipedia.org/wiki/James_Corden,40,U.K.,London,Hillingdon,British,,['Holmer Green Upper School'],['Actor  comedian  television host'],
James Franco,https://en.wikipedia.org/wiki/James_Franco,40,U.S.,California  ,Palo Alto,American,,,"['Actor, filmmaker']",
James Franco,https://en.wikipedia.org/wiki/James_Franco,40,U.S.,California, Palo Alto,American,,,"['Actor, filmmaker']",
James Marsden,https://en.wikipedia.org/wiki/James_Marsden,45,U.S.,Oklahoma,Stillwater,American,,,['Actor  singer  model'],
James Marsden,https://en.wikipedia.org/wiki/James_Marsden,45,U.S.,Oklahoma,Stillwater,American,,,['Actor  singer  model'],
James McAvoy,https://en.wikipedia.org/wiki/James_McAvoy,39,U.K.,Glasgow, Scotland,British,['Royal Scottish Academy of Music and Drama'],,['Actor'],
James McAvoy,https://en.wikipedia.org/wiki/James_McAvoy,39,U.K.,Scotland ,Glasgow,British,['Royal Scottish Academy of Music and Drama'],,['Actor'],
James Patterson,https://en.wikipedia.org/wiki/James_Patterson,71,US,New York, Newburgh,American,"['Manhattan College', 'Vanderbilt University']",,,
James Spader,https://en.wikipedia.org/wiki/James_Spader,58,U.S.,Massachusetts,Boston,American,,,['Actor'],
James Spader,https://en.wikipedia.org/wiki/James_Spader,58,U.S.,Massachusetts,Boston,American,,,['Actor'],
James Van Der Beek,https://en.wikipedia.org/wiki/James_Van_Der_Beek,41,U.S.,Connecticut,Cheshire,American,,,['Actor'],
Jamie Dornan,https://en.wikipedia.org/wiki/Jamie_Dornan,36,U.K.,County Down,Holywood,American,,,"['Actor, model, musician']",
Jamie Foxx,https://en.wikipedia.org/wiki/Jamie_Foxx,50,U.S.,Texas,Terrell,American,['Alliant International University'],,"['Actor', 'singer   songwriter   record producer   comedian']",
Jane Fonda,https://en.wikipedia.org/wiki/Jane_Fonda,80,U.S.,New York,New York City,American,['Vassar College'],,['Actress  writer  activist'],
Jane Fonda,https://en.wikipedia.org/wiki/Jane_Fonda,80,U.S.,New York,New York City,American,['Vassar College'],,['Actress  writer  activist'],
Jane Fonda,https://en.wikipedia.org/wiki/Jane_Fonda,80,U.S.,New York,New York City,American,['Vassar College'],,['Actress  writer  activist'],
Jane Krakowski,https://en.wikipedia.org/wiki/Jane_Krakowski,50,U.S.,New Jersey,ParsippanyTroy Hills,American,,,"['Actress, singer']",
Jane Krakowski,https://en.wikipedia.org/wiki/Jane_Krakowski,50,U.S.,New Jersey,ParsippanyTroy Hills,American,,,"['Actress, singer']",
Jane Lynch,https://en.wikipedia.org/wiki/Jane_Lynch,58,U.S.,Illinois,Evergreen Park,American,,"['Illinois State University', 'Cornell University']","['Actress, author, singer, and comedian']",
Janelle Monáe,https://en.wikipedia.org/wiki/Janelle_Mon%C3%A1e,32,U.S.,Kansas,Kansas City,American,,,['Singer  songwriter  rapper  record producer  actress  model'],
Jason Alexander,https://en.wikipedia.org/wiki/Jason_Alexander,59,U.S.,New Jersey,Newark,American,,,"['Actor, voice actor, comedian, singer, director']",
Jason Bateman,https://en.wikipedia.org/wiki/Jason_Bateman,49,U.S.,New York,Rye,American,,,['Actor  director  producer'],
Jason Bateman,https://en.wikipedia.org/wiki/Jason_Bateman,49,U.S.,New York,Rye,American,,,['Actor  director  producer'],
Jason Bateman,https://en.wikipedia.org/wiki/Jason_Bateman,49,U.S.,New York,Rye,American,,,['Actor  director  producer'],
Jason Bateman,https://en.wikipedia.org/wiki/Jason_Bateman,49,U.S.,New York,Rye,American,,,['Actor  director  producer'],
Jason Jones,https://en.wikipedia.org/wiki/Jason_Jones_(actor),45,Canada,Ontario,Hamilton,Canadian,['Ryerson University'],,"['Actor, comedian']",
Jason Jones,https://en.wikipedia.org/wiki/Jason_Jones_(actor),45,Canada,Ontario,Hamilton,Canadian,['Ryerson University'],,"['Actor, comedian']",
Jason Segel,https://en.wikipedia.org/wiki/Jason_Segel,38,U.S.,California,Los Angeles,American,,['HarvardWestlake School'],['Actor  screenwriter  producer'],
Jason Segel,https://en.wikipedia.org/wiki/Jason_Segel,38,U.S.,California,Los Angeles,American,,['HarvardWestlake School'],['Actor  screenwriter  producer'],
Jason Sudeikis,https://en.wikipedia.org/wiki/Jason_Sudeikis,43,U.S.,Virginia,Fairfax,American,,,['Comedian actor screenwriter producer'],
Jason Sudeikis,https://en.wikipedia.org/wiki/Jason_Sudeikis,43,U.S.,Virginia,Fairfax,American,,,['Comedian actor screenwriter producer'],
Javier Muñoz,https://en.wikipedia.org/wiki/Javier_Mu%C3%B1oz_(actor),42,U.S.,New York,New York City,American,['New York University'],['Edward R. Murrow High School'],['Actor  singer'],
Jay Chandrasekhar,https://en.wikipedia.org/wiki/Jay_Chandrasekhar,50,U.S.,Illinois,Chicago,American,"['Colgate University', 'Loyola University']",['Lake Forest Academy'],"['Actor, comedian, writer, director']",
Jay Duplass,https://en.wikipedia.org/wiki/Jay_Duplass,45,U.S.,Louisiana,New Orleans,American,,,['Film director  film producer  writer  actor  author'],
Jay Pharoah,https://en.wikipedia.org/wiki/Jay_Pharoah,31,U.S.,Virginia,Chesapeake,American,,,"['Actor, comedian, rapper']",
Jeb Bush,https://en.wikipedia.org/wiki/Jeb_Bush,65,U.S.,Texas,Midland,American,,"['University of Texas, Austin']",,Republican
Jeff Bridges,https://en.wikipedia.org/wiki/Jeff_Bridges,68,U.S.,California,Los Angeles,American,,,"['Actor, singer, producer, composer']",
Jeff Bridges,https://en.wikipedia.org/wiki/Jeff_Bridges,68,U.S.,California,Los Angeles,American,,,"['Actor, singer, producer, composer']",
Jeff Daniels,https://en.wikipedia.org/wiki/Jeff_Daniels,63,U.S.,Georgia,Clarke County,American,,,['Actor  musician  playwright'],
Jeff Daniels,https://en.wikipedia.org/wiki/Jeff_Daniels,63,U.S.,Georgia,Clarke County,American,,,['Actor  musician  playwright'],
Jeff Daniels,https://en.wikipedia.org/wiki/Jeff_Daniels,63,U.S.,Georgia,Clarke County,American,,,['Actor  musician  playwright'],
Jeff Fager,https://en.wikipedia.org/wiki/Jeff_Fager,63,U.S., Massachusetts, ,American,['Colgate University'],,['Television producer'],
Jeff Flake,https://en.wikipedia.org/wiki/Jeff_Flake,55,U.S.,Arizona, Snowflake,American,,['Brigham Young University'],,Republican
Jeff Garlin,https://en.wikipedia.org/wiki/Jeff_Garlin,56,U.S.,Illinois, Chicago,American,,['University of Miami'],,
Jeff Glor,https://en.wikipedia.org/wiki/Jeff_Glor,43,U.S.,New York,Buffalo,American,,,['Journalist  correspondent  news anchor'],
Jeff Goldblum,https://en.wikipedia.org/wiki/Jeff_Goldblum,66,U.S.,Pennsylvania,Pittsburgh,American,,,"['Actor, musician']",
Jeff Ross,https://en.wikipedia.org/wiki/Jeff_Ross,53,U.S.,New Jersey, Springfield,American,,,,
Jeff Watson,https://en.wikipedia.org/wiki/Jeff_Daniels,63,U.S.,Georgia,Clarke County,American,,,['Actor  musician  playwright'],
Jeffrey Cranor,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Jeffrey Dean Morgan,https://en.wikipedia.org/wiki/Jeffrey_Dean_Morgan,52,U.S.,Washington,Seattle,American,,,['Actor'],
Jeffrey Tambor,https://en.wikipedia.org/wiki/Jeffrey_Tambor,74,U.S.,California,San Francisco,American,"['San Francisco State University', 'Wayne State University']",,"['Actor, voice artist, comedian']",
Jeffrey Wright,https://en.wikipedia.org/wiki/Jeffrey_Wright,52,U.S.,D.C.,Washington,American,"['Amherst College', 'New York University']",,['Actor'],
Jemaine Clement,https://en.wikipedia.org/wiki/Jemaine_Clement,44,New Zealand, Masterton, ,New Zealand,,,,
Jen Kirkman,https://en.wikipedia.org/wiki/Jen_Kirkman,44,U.S.,Massachusetts, Needham,American,['Emerson College'],,,
Jennifer Connelly,https://en.wikipedia.org/wiki/Jennifer_Connelly,47,U.S.,New York,Cairo,American,"['Yale University', 'Stanford University']",,['Actress'],
Jennifer Esposito,https://en.wikipedia.org/wiki/Jennifer_Esposito,45,U.S.,New York,New York City,American,,['Moore Catholic High School'],['Actress  author  baker  health advocate  businesswoman'],
Jennifer Garner,https://en.wikipedia.org/wiki/Jennifer_Garner,46,U.S.,Texas,Houston,American,['Denison University'],['George Washington High School'],['Actress  film producer'],
Jennifer Hudson,https://en.wikipedia.org/wiki/Jennifer_Hudson,37,U.S.,Illinois,Chicago,American,['Langston University'],"['Dunbar Vocational High School', 'KennedyKing College']",['Singer  actress'],
Jennifer Hudson,https://en.wikipedia.org/wiki/Jennifer_Hudson,37,U.S.,Illinois,Chicago,American,['Langston University'],"['Dunbar Vocational High School', 'KennedyKing College']",['Singer  actress'],
Jennifer Lawrence,https://en.wikipedia.org/wiki/Jennifer_Lawrence,28,U.S.,Kentucky,Indian Hills,American,,,['Actress'],
Jennifer Lawrence,https://en.wikipedia.org/wiki/Jennifer_Lawrence,28,U.S.,Kentucky,Indian Hills,American,,,['Actress'],
Jennifer Saunders,https://en.wikipedia.org/wiki/Jennifer_Saunders,60,U.K.,Lincolnshire, ,British,"['Central School Of Speech And Drama', ]",['St Pauls Girls School'],,
Jenny Slate,https://en.wikipedia.org/wiki/Jenny_Slate,36,U.S.,Massachusetts,Milton,American,['Columbia University'],['Milton Academy'],['Standup comedian  actress  author'],
Jeremy Stoppelman,https://en.wikipedia.org/wiki/Jeremy_Stoppelman,40,US,Virginia,Arlington,American,"['University of Illinois at UrbanaChampaign', 'Harvard Business School']",,['CEO of Yelp'],
Jermaine Fowler,https://en.wikipedia.org/wiki/Jermaine_Fowler,30,U.S.,D.C.,Washington,American,,['Northwestern High School'],['Actor  writer  producer  comedian'],
Jerrod Carmichael,https://en.wikipedia.org/wiki/Jerrod_Carmichael,31,U.S.,North Carolina,WinstonSalem,American,,,['Comedian  writer  actor'],
Jerrod Carmichael,https://en.wikipedia.org/wiki/Jerrod_Carmichael,31,U.S.,North Carolina,WinstonSalem,American,,,['Comedian  writer  actor'],
Jerrod Carmichael,https://en.wikipedia.org/wiki/Jerrod_Carmichael,31,U.S.,North Carolina,WinstonSalem,American,,,['Comedian  writer  actor'],
Jerry Seinfeld,https://en.wikipedia.org/wiki/Jerry_Seinfeld,64,U.S.,New York,New York City,American,"['SUNY Oswego', 'Queens College']",['Massapequa High School'],,
Jerry Seinfeld,https://en.wikipedia.org/wiki/Jerry_Seinfeld,64,U.S.,New York,New York City,American,"['SUNY Oswego', 'Queens College']",['Massapequa High School'],,
Jesse Eisenberg,https://en.wikipedia.org/wiki/Jesse_Eisenberg,35,U.S.,New York,New York City,American,['The New School'],,['Actor  author  humorist  playwright'],
Jesse Tyler Ferguson,https://en.wikipedia.org/wiki/Jesse_Tyler_Ferguson,43,U.S.,Montana,Missoula,American,,['American Musical and Dramatic Academy'],['Actor'],
Jessica Alba,https://en.wikipedia.org/wiki/Jessica_Alba,37,U.S.,California,Pomona,American,,,"['Actress, businesswoman']",
Jessica Biel,https://en.wikipedia.org/wiki/Jessica_Biel,36,U.S. ,Minnesota,Ely,American,['Tufts University'],['Fairview High School'],"['Actress, model, producer, singer']",
Jessica Biel,https://en.wikipedia.org/wiki/Jessica_Biel,36,U.S. ,Minnesota,Ely,American,['Tufts University'],['Fairview High School'],"['Actress, model, producer, singer']",
Jessica Chastain,https://en.wikipedia.org/wiki/Jessica_Chastain,41,U.S.,California,Sacramento,American,,"['Sacramento City College', 'Juilliard School']",['Actress  film producer'],
Jessica Chastain,https://en.wikipedia.org/wiki/Jessica_Chastain,41,U.S.,California,Sacramento,American,,"['Sacramento City College', 'Juilliard School’]",['Actress  film producer'],
Jessica Lange,https://en.wikipedia.org/wiki/Jessica_Lange,69,U.S.,Minnesota,Cloquet,American,,,['Actress  photographer'],
Jessica Lange,https://en.wikipedia.org/wiki/Jessica_Lange,69,U.S.,Minnesota,Cloquet,American,,,['Actress  photographer'],
Jessica Williams,https://en.wikipedia.org/wiki/Jessica_Williams_(actress),29,U.S. ,California,Los Angeles County,American,['California State University],,"['Actress, comedian']",
Jessica Williams,https://en.wikipedia.org/wiki/Jessica_Williams_(actress),29,U.S.,California,Los Angeles County,American,['California State University'],,"['Actress, comedian']",
Jessica Williams,https://en.wikipedia.org/wiki/Jessica_Williams_(actress),29,U.S. ,California,Los Angeles County,American,"['California State University, Long Beach']",,"['Actress, comedian']",
Jessie Mueller,https://en.wikipedia.org/wiki/Jessie_Mueller,35,U.S.,Illinois,Evanston,American,['Syracuse University'],,"['Actor, singer']",
Jim Acosta,https://en.wikipedia.org/wiki/Jim_Acosta,47,Cuba, , ,American,['James Madison University'],,['Journalist'],
Jim Gaffigan,https://en.wikipedia.org/wiki/Jim_Gaffigan,52,U.S.,Illinois,Elgin,American,['Georgetown University'],['La Lumiere School'],,
Jim Gaffigan,https://en.wikipedia.org/wiki/Jim_Gaffigan,52,U.S.,Illinois, Elgin,American,['Georgetown University'],['La Lumiere School'],,
Jim Gaffigan,https://en.wikipedia.org/wiki/Jim_Gaffigan,52,U.S.,Illinois, Elgin,American,['Georgetown University'],['La Lumiere School'],,
Jim Gaffigan,https://en.wikipedia.org/wiki/Jim_Gaffigan,52,U.S.,Illinois, Elgin,American,['Georgetown University'],['La Lumiere School'],,
Jim Jefferies,https://en.wikipedia.org/wiki/Jeff_Bridges,68,U.S.,California,Los Angeles,American,,,"['Actor, singer, producer, composer']",
Jim Parsons,https://en.wikipedia.org/wiki/Jim_Parsons,45,U.S.,Texas,Houston,American,"['University of Houston', 'University of San Diego']",,['Actor'],
Jim Parsons,https://en.wikipedia.org/wiki/Jim_Parsons,45,U.S.,Texas,Houston,American,"['University of Houston', 'University of San Diego']",,['Actor'],
Jim Parsons,https://en.wikipedia.org/wiki/Jim_Parsons,45,U.S.,Texas,Houston,American,"['University of Houston', 'University of San Diego']",,['Actor'],
Jimmie Johnson,https://en.wikipedia.org/wiki/Jimmie_Johnson,43,U.S.,California,El Cajon,American,,,,
Jimmy Carter,https://en.wikipedia.org/wiki/Jimmy_Carter,94,U.S.,Georgia, Plains,American,"['Georgia Institute of Technology', 'United States Naval Academy']",,,Democratic
Jimmy Kimmel,https://en.wikipedia.org/wiki/Jimmy_Kimmel,50,U.S.,New York,New York City,American,,,,
Jimmy O. Yang,https://en.wikipedia.org/wiki/Jimmy_O._Yang,31,Hong Kong, , ,American,"['University of California, San Diego']",,,
Jodie Foster,https://en.wikipedia.org/wiki/Jodie_Foster,55,U.S.,California,Los Angeles,American,['Yale University'],,['Actress  director  producer'],
Jodie Whittaker,https://en.wikipedia.org/wiki/Jodie_Whittaker,36,U.K.,West Yorkshire,Skelmanthorpe,British,,,['Actress'],
Joe Biden,https://en.wikipedia.org/wiki/Joe_Biden,75,U.S.,Pennsylvania, Scranton,American,,"['University of Delaware', 'Syracuse University']",,Democratic
Joe Biden,https://en.wikipedia.org/wiki/Joe_Biden,75,U.S.,Pennsylvania, Scranton,American,,"['University of Delaware', 'Syracuse University']",,Democratic
Joe Biden,https://en.wikipedia.org/wiki/Joe_Biden,75,U.S.,Pennsylvania, Scranton,American,,"['University of Delaware', 'Syracuse University']",,Democratic
Joe Buck,https://en.wikipedia.org/wiki/Joe_Buck,49,U.S. ,Florida,St. Petersburg,American,,['Indiana University Bloomington'],,
Joe Kennedy III,https://en.wikipedia.org/wiki/Joe_Kennedy_III,38,U.S.,Massachusetts,,American,,"['Stanford University', 'Harvard University']",,Democratic
Joe Manganiello,https://en.wikipedia.org/wiki/Joe_Manganiello,41,U.S.,Pennsylvania,Mt. Lebanon,American,['Carnegie Mellon University'],,['Actor  producer  director  author'],
Joe Scarborough,https://en.wikipedia.org/wiki/Joe_Scarborough,55,U.S.,Georgia, Atlanta,American,"['University of Alabama', 'University of Florida']",,,Independent
Joe Scarborough,https://en.wikipedia.org/wiki/Joe_Scarborough,55,U.S.,Georgia,Atlanta,American,"['University of Alabama', 'University of Florida']",,,Independent
Joe Scarborough,https://en.wikipedia.org/wiki/Joe_Scarborough,55,U.S.,Georgia, Atlanta,American,"['University of Alabama', 'University of Florida']",,,Independent
